name,address,postal_code,country,region,latitude,longitude,check_in,check_out,price,currency,rating,num_reviews,availability,stars,type,persons,room_type,nota_personal,nota_facilităţi,nota_curăţenie,nota_confort,nota_raport_calitate/preţ,nota_locaţie,nota_wifi_gratuit,vedere_la_oras,menaj_zilnic,canale_prin_satelit,zona_de_luat_masa_in_aer_liber,cada,facilitati_de_calcat,izolare_fonica,terasa_la_soare,pardoseala_de_gresie/marmura,papuci_de_casa,uscator_de_rufe,animale_de_companie,incalzire,birou,mobilier_exterior,alarma_de_fum,vedere_la_gradina,cuptor,cuptor_cu_microunde,zona_de_relaxare,canapea,intrare_privata,fier_de_calcat,masina_de_cafea,plita_de_gatit,extinctoare,cana_fierbator,gradina,ustensile_de_bucatarie,masina_de_spalat,balcon,pardoseala_de_lemn_sau_parchet,aparat_pentru_prepararea_de_ceai/cafea,zona_de_luat_masa,canale_prin_cablu,aer_conditionat,masa,suport_de_haine,cada_sau_dus,frigider,mic_dejun
Hotel Doina,"Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2266297,28.6285445,Disponibil 24 de ore,,254.0, lei,7.4,580,,3.0,hotel,2.0,Studio Queen fără aer condiționat,0.0,7.1,7.6,7.6,7.4,8.5,5.8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
Luxury Lake On Apartments 1,"314 Bulevardul Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.226184,28.6271485,De la 14:00 la 22:00,,600.0, lei,9.2,5,,3.0,apartment,4.0,Apartament cu 1 dormitor,0.0,8.8,9.4,8.8,8.8,9.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
Purple Luxury Apartment Lake On,"341 Bulevardul Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2261993,28.6273556,De la 16:00 la 23:00,,600.0, lei,9.3,14,,3.0,apartment,2.0,Apartament cu 1 dormitor,0.0,9.5,9.6,9.6,9.5,8.9,0.0,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False
Hotel Agapi Mamaia,"Faleza Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2260383,28.6308163,De la 16:00 la 17:00,,600.0, lei,9.4,772,,3.0,hotel,2.0,Cameră dublă cu vedere la oraș,0.0,9.3,9.5,9.5,8.9,9.7,9.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
Hotel Solea Beach,"Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2253241,28.6311181,De la 16:00 la 22:00,,330.0, lei,8.1,168,,3.0,hotel,2.0,Cameră dublă clasică fără balcon și vedere laterală la mare,0.0,7.9,8.4,8.2,7.4,8.8,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
Milano Blue,"Promenada Statiunea Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2252631,28.6309319,De la 16:00 la 00:00,,380.0, lei,9.4,912,,3.0,hotel,2.0,Cameră dublă cu vedere laterală la mare.,0.0,9.2,9.5,9.5,8.9,9.6,9.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Hotel Sulina International,"Bd. Mamaia, statiunea Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2245371,28.6299862,De la 17:00,,402.0, lei,8.6,984,,4.0,hotel,2.0,"Cameră dublă, standard",0.0,8.4,8.8,8.5,8.2,8.9,8.7,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
Hotel Del Mar & Conference Center,"Mamaia, 900001 Mamaia, România",900001.0,România,Constanţa,44.2198134,28.6336595,De la 18:00 la 00:00,,538.0, lei,8.8,433,,4.0,hotel,2.0,Cameră dublă standard,0.0,8.7,9.0,9.0,8.1,8.7,8.4,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
Hotel Oxford,"Bdul A. Lapusneanu nr. 202A, 900001 Mamaia, România",900001.0,România,Constanţa,44.2168703,28.6286277,De la 15:00,,899.0, lei,9.3,1913,,4.0,hotel,2.0,Cameră dublă,0.0,9.3,9.5,9.5,9.1,9.0,9.1,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
Tower Apartaments,"Strada aleea D14, nr.1, Bl. ScB,, Mamaia, România",,România,Constanţa,44.2987743,28.6252812,De la 15:00 la 22:00,,446.0, lei,10.0,6,,3.0,apartment,4.0,Apartament cu 1 dormitor,0.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Laguna Grey,"26 Strada Oituz, 905500 Mangalia, România",905500.0,România,Constanţa,43.81226,28.5798344,De la 14:00 la 23:30,De la 08:00 la 11:00,350.0, lei,9.5,27,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,9.3,9.3,9.5,9.5,9.3,9.2,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
Waves of the Sea,"34 Șoseaua Constanței, Bl. A2, Sc. A, Ap 14, 905500 Mangalia, România",905500.0,România,Constanţa,43.8181655,28.5833095,De la 11:00 la 18:00,De la 11:00 la 13:00,360.0, lei,9.3,6,True,3.0,apartment,4.0,Apartament cu 1 dormitor,9.2,8.8,7.9,8.8,8.8,8.8,0.0,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False
"Vila Didi, Mangalia","25 Strada Mihai Viteazul, 905500 Mangalia, România",905500.0,România,Constanţa,43.8131577,28.5799955,De la 13:00 la 23:30,De la 03:00 la 11:00,147.0, lei,9.2,129,True,3.0,guest_house,2.0,Cameră dublă cu baie comună,9.5,9.0,9.3,9.1,9.2,9.2,9.3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False
Zentrum Tower 48,"Str. Oituz, 905500 Mangalia, România",905500.0,România,Constanţa,43.8115892,28.5804558,De la 14:00 la 18:00,De la 08:00 la 10:00,306.0, lei,10.0,3,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Zentrum Tower 44,"Str. Oituz, 905500 Mangalia, România",905500.0,România,Constanţa,43.8115599,28.5805134,De la 15:00 la 18:00,De la 08:00 la 10:00,380.0, lei,9.5,4,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,8.8,10.0,10.0,9.4,9.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Stefan,"Strada Ion Creangă NR.1, 905500 Mangalia, România",905500.0,România,Constanţa,43.8213882,28.5833415,De la 13:00 la 18:00,De la 08:00 la 10:00,396.0, lei,10.0,2,True,3.0,apartment,4.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
casa dana,"Strada Rozelor 18, 905500 Mangalia, România",905500.0,România,Constanţa,43.819423,28.5862609,,,578.0, lei,9.0,9,True,3.0,apartment,4.0,Apartament cu 2 dormitoare,9.7,8.9,8.6,8.9,9.2,9.7,0.0,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False
IANIS Rooms,"Strada Horia, Cloșca și Crișan, 905500 Mangalia, România",905500.0,România,Constanţa,43.8192942,28.5757766,,,350.0, lei,9.8,26,True,3.0,guest_house,2.0,Cameră Dublă Deluxe,10.0,9.9,9.8,9.9,9.7,8.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
New Belvedere,"Str. Teilor nr.6, 905500 Mangalia, România",905500.0,România,Constanţa,43.8113752,28.5850621,De la 16:00 la 20:30,De la 08:00 la 12:00,980.0, lei,8.9,451,True,5.0,hotel,2.0,Cameră dublă Deluxe cu vedere la oraş,8.9,8.9,9.3,9.4,8.2,9.5,9.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Vila Levent Mangalia,"Str Oituz, Nr. 58, 905500 Mangalia, România",905500.0,România,Constanţa,43.8132364,28.5761315,De la 12:00,Până la 10:00,200.0, lei,8.8,31,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,8.8,8.4,8.9,8.6,8.4,8.3,7.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False
LaVoiLaNoi,"32 Strada Ernest Juvara, 905500 Mangalia, România",905500.0,România,Constanţa,43.8215929,28.5866734,De la 15:00 la 18:00,De la 08:00 la 11:00,458.0, lei,10.0,4,True,3.0,holiday_home,2.0,Casă cu 1 dormitor,10.0,9.4,10.0,10.0,10.0,10.0,0.0,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False
Apartament Eva,"6 Strada Rozelor, 905500 Mangalia, România",905500.0,România,Constanţa,43.82224,28.5858924,De la 15:00 la 16:00,De la 08:00 la 11:00,432.0, lei,10.0,1,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
La țărm,"Strada Rozelor Bloc S6, et. 4, 905500 Mangalia, România",905500.0,România,Constanţa,43.8220303,28.5862935,De la 13:00,Până la 11:00,368.0, lei,9.2,12,True,3.0,apartment,4.0,Apartament cu 2 dormitoare,10.0,9.8,10.0,9.6,9.6,9.8,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False
Gogo’s house,"Strada Dobrogeanu Ionescu Marin, 905500 Mangalia, România",905500.0,România,Constanţa,43.8224981,28.579291,De la 14:00,Până la 11:00,252.0, lei,9.3,3,True,3.0,homestay,2.0,Cameră dublă cu terasă,9.2,9.2,10.0,9.2,9.2,9.2,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,True,False
Apartament Ema,"Bulevardul 1 Decembrie 1918, 905500 Mangalia, România",905500.0,România,Constanţa,43.8077686,28.5772758,De la 15:00 la 18:00,De la 08:00 la 11:00,268.0, lei,10.0,2,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,8.8,8.8,8.8,10.0,8.8,8.8,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
Apartament 2 camere Mangalia parter,"78 Strada Oituz 1, OS4, PARTER, 905500 Mangalia, România",905500.0,România,Constanţa,43.8142939,28.5709029,,,400.0, lei,10.0,2,True,3.0,apartment,4.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Apartament vacanta,"Str Ioan Budai Deleanu Nr 2 ,Mangalia, jud.Constanya, 905500 Mangalia, România",905500.0,România,Constanţa,43.8113019,28.5703738,De la 14:00 la 21:00,De la 08:00 la 12:00,315.0, lei,9.7,4,True,3.0,apartment,4.0,Apartament cu 1 dormitor,10.0,9.4,10.0,10.0,10.0,10.0,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False
Luxury Beta,"Strada Henny Ignatie, Mangalia, România",,România,Constanţa,43.8254622,28.5853628,De la 15:00 la 18:00,De la 08:00 la 11:00,185.0, lei,7.5,40,True,3.0,apartment,4.0,Apartament cu 1 dormitor,8.0,7.2,7.1,7.2,7.7,8.2,10.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
CaSa Stai,"34 Strada Horia, Cloșca și Crișan, 905500 Mangalia, România",905500.0,România,Constanţa,43.8222295,28.5725975,De la 15:00 la 22:00,De la 08:00 la 11:00,324.0, lei,10.0,3,True,3.0,villa,2.0,Vilă,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
Vik’s Apartament Sunrise Residence,"2c Strada Henny Ignatie 26, 905560 Mangalia, România",905560.0,România,Constanţa,43.82662,28.5863636,De la 12:00 la 14:00,De la 08:00 la 10:00,453.0, lei,8.6,5,True,3.0,apartment,4.0,Apartament cu 1 dormitor,9.0,7.5,8.5,9.0,9.5,8.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Complex Alfa Beta,"Strada Henny Ignatie, nr. 2, bl. ALFA, ap. 25, 905500 Saturn, România",905500.0,România,Constanţa,43.8279275,28.5843168,De la 14:00 la 18:00,De la 08:00 la 12:00,300.0, lei,9.5,4,True,3.0,apartment,2.0,Apartament cu 1 dormitor,9.4,9.4,9.4,8.1,9.4,9.4,0.0,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False
Studio Gul Mona,"Strada Henry Ignație, 905560 Saturn, România",905560.0,România,Constanţa,43.8272122,28.5849386,De la 14:00 la 14:30,De la 10:00 la 11:00,400.0, lei,9.6,28,True,3.0,apartment,3.0,Apartament cu 1 dormitor,9.6,9.6,9.8,9.7,9.6,9.7,10.0,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False
Vila Navona,"Str.Corneliu Coposu, nr.12A, 905500 Saturn, România",905500.0,România,Constanţa,43.828792,28.585409,De la 16:00 la 23:00,De la 07:00 la 12:00,345.0, lei,9.9,91,True,4.0,hotel,2.0,Cameră de familie,9.9,9.7,9.8,9.8,9.5,9.5,10.0,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False
Casa de vacanță Amy,"472 Strada Mihail Kogălniceanu, 907161 2 Mai, România",907161.0,România,Constanţa,43.7892606,28.5777137,,,207.0, lei,8.2,6,True,3.0,guest_house,3.0,Cameră triplă cu baie privată,9.6,8.8,8.3,8.3,8.8,8.3,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hotel Saturn,"Green Port 32A, 905500 Saturn, România",905500.0,România,Constanţa,43.8284841,28.5886708,De la 18:00 la 23:30,De la 08:00 la 12:00,596.0, lei,7.7,241,True,5.0,hotel,2.0,Cameră dublă,7.7,7.5,8.2,8.3,6.9,8.0,7.7,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False
Casa Iașa,"232 Strada Ion Dragomir, 907161 2 Mai, România",907161.0,România,Constanţa,43.7869867,28.5740693,De la 15:00 la 18:00,De la 08:00 la 11:00,162.0, lei,7.8,4,True,3.0,guest_house,2.0,Cameră triplă cu baie privată,7.5,8.1,8.8,8.1,8.1,8.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Luuma,"Strada Falezei, nr. 43, 907161 2 Mai, România",907161.0,România,Constanţa,43.787538,28.5797153,De la 14:00 la 17:00,De la 08:00 la 11:00,590.0, lei,10.0,43,True,4.0,guest_house,2.0,Cameră dublă cu vedere la piscină,10.0,10.0,10.0,10.0,9.9,10.0,10.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
Vila Atlas,"alexandru ioan cuza nr 2, 907161 2 Mai, România",907161.0,România,Constanţa,43.7925988,28.5750978,De la 14:00 la 14:30,De la 10:00 la 10:30,340.0, lei,8.9,95,True,3.0,guest_house,2.0,Cameră King,9.3,8.7,9.4,9.1,8.6,8.3,6.7,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False
La Babusca,"Strada Ion Roată, 907161 2 Mai, România",907161.0,România,Constanţa,43.7865407,28.5711703,,,150.0, lei,8.8,60,True,3.0,guest_house,2.0,Cameră triplă,8.9,8.6,8.7,8.6,8.7,8.3,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Avenue Venus - Avenue Hotels,"3 Strada Viceamiral Grigore Marteș, 905504 Venus, România",905504.0,România,Constanţa,43.8439911,28.5957359,De la 17:00 la 00:00,Până la 11:00,460.0, lei,8.5,43,True,3.0,hotel,2.0,Cameră Queen cu vedere spre grădină,8.2,8.3,8.8,9.1,8.1,8.9,0.0,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
